575,1
331,0
1623,7
299,0
53,0
1741,7
1064,7
1365,7
742,1
763,1
958,4
594,1
1187,7
796,2
789,2
1683,7
520,1
939,3
956,3
1146,7
180,0
676,1
836,2
1837,7
1851,7
203,0
80,0
710,1
1458,7
1622,7
801,2
1839,7
1635,7
1282,7
1020,7
765,1
1762,7
381,0
394,0
1904,7
636,1
70,0
1314,7
281,0
29,0
1624,7
823,2
274,0
1795,7
1236,7
666,1
417,0
1862,7
1921,7
1491,7
1504,7
1268,7
335,0
1780,7
1930,7
1695,7
1876,7
1870,7
1886,7
645,1
589,1
510,0
1125,7
29,0
185,0
502,0
1108,7
1672,7
1950,7
520,1
942,3
930,3
1660,7
1996,7
1677,7
651,1
917,3
122,0
1020,7
1095,7
145,0
443,0
1188,7
191,0
1176,7
1854,7
727,1
666,1
132,0
283,0
1437,7
1186,7
829,2
1674,7
516,1
1026,7
91,0
1049,7
1556,7
1929,7
321,0
1157,7
1799,7
288,0
306,0
1930,7
201,0
1012,7
1957,7
618,1
1969,7
1898,7
226,0
688,1
1617,7
1237,7
1064,7
1165,7
107,0
982,4
2028,7
882,2
447,0
1979,7
122,0
1262,7
792,2
1732,7
768,2
923,3
496,0
749,1
1891,7
452,0
1883,7
790,2
1368,7
418,0
363,0
647,1
1580,7
926,3
1773,7
1164,7
831,2
383,0
118,0
404,0
656,1
152,0
747,1
869,2
1533,7
1050,7
1857,7
1596,7
1914,7
1060,7
211,0
1360,7
1149,7
1506,7
2024,7
502,0
1248,7
1286,7
2039,7
1459,7
1518,7
1795,7
526,1
232,0
250,0
1269,7
566,1
338,0
1442,7
467,0
998,5
1369,7
805,2
1902,7
1216,7
861,2
385,0
1529,7
1629,7
1625,7
690,1
1871,7
1958,7
1006,6
1615,7
208,0
1098,7
664,1
1520,7
1195,7
1294,7
508,0
1800,7
1433,7
1617,7
633,1
1973,7
1654,7
703,1
1231,7
1703,7
504,0
1873,7
1639,7
943,3
1404,7
734,1
761,1
1429,7
1364,7
1820,7
120,0
966,4
62,0
664,1
1763,7
1550,7
904,3
842,2
605,1
728,1
301,0
1934,7
747,1
1220,7
1425,7
2026,7
696,1
780,2
729,1
1720,7
291,0
1279,7
1178,7
978,4
1735,7
27,0
1932,7
413,0
1211,7
402,0
1553,7
1637,7
1929,7
1982,7
1007,6
150,0
1300,7
1502,7
305,0
1679,7
838,2
1178,7
1573,7
749,1
1169,7
1077,7
157,0
1207,7
1699,7
490,0
1281,7
1952,7
1823,7
222,0
1161,7
896,3
556,1
47,0
1223,7
906,3
1676,7
772,2
1020,7
1301,7
880,2
1332,7
271,0
966,4
1191,7
1762,7
1460,7
1224,7
686,1
941,3
1357,7
1281,7
1338,7
1630,7
818,2
1748,7
27,0
168,0
1927,7
663,1
999,5
1906,7
634,1
518,1
1489,7
1850,7
696,1
567,1
994,5
414,0
1286,7
265,0
1380,7
1164,7
126,0
728,1
420,0
1454,7
1154,7
826,2
555,1
166,0
898,3
1997,7
142,0
1306,7
1998,7
1705,7
836,2
574,1
1586,7
690,1
147,0
81,0
1225,7
1835,7
608,1
1481,7
845,2
269,0
480,0
1317,7
1415,7
56,0
1616,7
541,1
2000,7
1114,7
1690,7
183,0
341,0
344,0
626,1
1777,7
1989,7
1367,7
1201,7
536,1
1076,7
1788,7
1514,7
884,2
387,0
1355,7
975,4
1262,7
317,0
879,2
2000,7
1363,7
1244,7
544,1
1397,7
1385,7
1667,7
1470,7
1847,7
622,1
1487,7
1030,7
1856,7
201,0
752,1
1616,7
54,0
387,0
1087,7
1397,7
360,0
1988,7
183,0
775,2
224,0
24,0
1071,7
83,0
1411,7
520,1
200,0
1685,7
842,2
1524,7
1056,7
1281,7
900,3
1074,7
1511,7
243,0
917,3
96,0
254,0
536,1
1299,7
886,2
2019,7
160,0
780,2
390,0
319,0
1445,7
315,0
1088,7
372,0
1668,7
865,2
554,1
678,1
678,1
1135,7
800,2
1352,7
55,0
1800,7
1556,7
63,0
1934,7
769,2
311,0
210,0
1660,7
1471,7
1377,7
25,0
1182,7
1536,7
1927,7
1357,7
1956,7
1614,7
1809,7
578,1
730,1
1172,7
1619,7
407,0
1988,7
120,0
789,2
1170,7
1624,7
1488,7
2021,7
332,0
604,1
1081,7
1060,7
203,0
196,0
277,0
10,0
1999,7
858,2
1355,7
929,3
1177,7
716,1
1277,7
881,2
1949,7
1839,7
1017,7
984,4
1263,7
1361,7
1763,7
1112,7
157,0
961,4
1627,7
1754,7
90,0
1295,7
1793,7
943,3
468,0
1539,7
1765,7
584,1
1476,7
1427,7
1856,7
15,0
1309,7
512,1
1898,7
579,1
1845,7
587,1
1202,7
1478,7
1363,7
1300,7
404,0
2013,7
542,1
1635,7
1472,7
1335,7
406,0
1066,7
2002,7
329,0
166,0
1613,7
285,0
1765,7
532,1
444,0
968,4
1037,7
407,0
1968,7
892,2
1644,7
1263,7
356,0
337,0
908,3
1637,7
1676,7
1047,7
1958,7
966,4
194,0
1806,7
37,0
214,0
83,0
527,1
849,2
1129,7
1918,7
1941,7
1324,7
989,5
1991,7
1699,7
636,1
307,0
564,1
60,0
1562,7
1318,7
1637,7
604,1
507,0
1964,7
1549,7
1174,7
1307,7
1761,7
540,1
1304,7
305,0
1507,7
1227,7
1954,7
1892,7
849,2
37,0
795,2
373,0
273,0
789,2
1458,7
1406,7
1451,7
1974,7
789,2
1374,7
531,1
1228,7
1046,7
2016,7
1477,7
355,0
816,2
316,0
1591,7
1324,7
1430,7
531,1
1575,7
500,0
1334,7
2042,7
1261,7
640,1
1209,7
183,0
1534,7
367,0
963,4
464,0
1251,7
1849,7
1773,7
156,0
640,1
296,0
1179,7
995,5
1293,7
1064,7
1420,7
1873,7
1342,7
1431,7
1577,7
582,1
40,0
424,0
980,4
1877,7
1787,7
716,1
42,0
1914,7
837,2
1918,7
715,1
1103,7
131,0
1064,7
400,0
1761,7
464,0
1333,7
1568,7
1397,7
1300,7
593,1
1957,7
321,0
950,3
1729,7
1809,7
1676,7
978,4
1017,7
1141,7
1212,7
1047,7
819,2
1116,7
429,0
2024,7
106,0
1156,7
896,3
293,0
1344,7
66,0
1575,7
190,0
1150,7
1504,7
1644,7
1957,7
1894,7
1953,7
701,1
1511,7
1249,7
1168,7
762,1
1696,7
1912,7
1853,7
915,3
1086,7
607,1
617,1
1468,7
471,0
1883,7
1574,7
1541,7
966,4
1786,7
595,1
1185,7
872,2
690,1
1626,7
1717,7
1993,7
1186,7
261,0
1637,7
1868,7
847,2
1698,7
34,0
1222,7
83,0
1859,7
1623,7
1311,7
41,0
684,1
510,0
440,0
1615,7
924,3
1491,7
1725,7
1180,7
117,0
919,3
1078,7
1626,7
960,4
1713,7
1096,7
1985,7
1032,7
1436,7
248,0
164,0
1894,7
1005,6
21,0
1451,7
1171,7
377,0
1097,7
1598,7
211,0
2000,7
1797,7
1594,7
2016,7
1703,7
2037,7
465,0
269,0
237,0
991,5
1906,7
829,2
34,0
1577,7
1904,7
1974,7
302,0
1571,7
755,1
725,1
1629,7
736,1
1082,7
160,0
1082,7
1774,7
124,0
642,1
1010,7
1882,7
169,0
806,2
1158,7
105,0
305,0
1316,7
1378,7
1322,7
577,1
323,0
74,0
1622,7
366,0
387,0
1558,7
96,0
889,2
1663,7
437,0
57,0
241,0
1478,7
1802,7
599,1
665,1
174,0
1935,7
1964,7
802,2
1155,7
1358,7
177,0
606,1
1686,7
1455,7
1896,7
833,2
110,0
173,0
1549,7
290,0
625,1
1644,7
388,0
577,1
1470,7
1227,7
1005,6
1375,7
105,0
115,0
1394,7
1566,7
570,1
250,0
1908,7
70,0
771,2
1580,7
75,0
1129,7
1802,7
1289,7
1116,7
312,0
398,0
1548,7
998,5
992,5
320,0
865,2
983,4
1772,7
1686,7
1292,7
848,2
726,1
58,0
690,1
1720,7
1286,7
1641,7
1689,7
1312,7
552,1
719,1
886,2
1171,7
1765,7
1970,7
1855,7
1583,7
1691,7
1619,7
1938,7
829,2
635,1
561,1
346,0
335,0
1113,7
1162,7
1126,7
1097,7
2022,7
415,0
1291,7
621,1
605,1
1917,7
390,0
2047,7
1185,7
1209,7
1740,7
1468,7
1433,7
1089,7
111,0
1881,7
781,2
652,1
473,0
1385,7
1430,7
1987,7
893,2
140,0
286,0
508,0
1475,7
605,1
1627,7
655,1
1123,7
937,3
750,1
395,0
100,0
1687,7
1379,7
673,1
1149,7
1749,7
4,0
1917,7
1943,7
430,0
363,0
1102,7
816,2
944,3
1053,7
1095,7
2013,7
501,0
1753,7
1352,7
177,0
348,0
1574,7
867,2
1872,7
1749,7
1165,7
1730,7
1394,7
201,0
594,1
141,0
1568,7
730,1
1760,7
1471,7
125,0
684,1
1527,7
358,0
2015,7
1547,7
152,0
665,1
269,0
207,0
1543,7
1433,7
754,1
767,2
922,3
700,1
414,0
1563,7
753,1
378,0
1373,7
845,2
1313,7
427,0
1231,7
773,2
1698,7
298,0
67,0
468,0
843,2
77,0
1613,7
1488,7
899,3
1103,7
1363,7
858,2
941,3
905,3
1048,7
58,0
1321,7
1120,7
889,2
34,0
1236,7
1350,7
1645,7
1555,7
1418,7
399,0
521,1
749,1
1636,7
1226,7
1677,7
583,1
893,2
1120,7
963,4
1008,6
1449,7
1405,7
1731,7
489,0
331,0
998,5
1247,7
82,0
1626,7
1324,7
2001,7
1731,7
1050,7
705,1
377,0
175,0
349,0
1216,7
561,1
1263,7
1789,7
1748,7
937,3
815,2
1360,7
118,0
839,2
266,0
1639,7
452,0
633,1
1970,7
1701,7
1701,7
252,0
1668,7
728,1
584,1
1307,7
1698,7
1801,7
1565,7
2011,7
1932,7
896,3
77,0
1943,7
1258,7
1525,7
1812,7
540,1
569,1
935,3
2044,7
56,0
418,0
1568,7
960,4
2003,7
90,0
1946,7
424,0
1807,7
1008,6
1434,7
1950,7
653,1
395,0
2030,7
1701,7
708,1
428,0
106,0
1630,7
169,0
266,0
991,5
1309,7
3,0
335,0
1884,7
1439,7
1711,7
736,1
1417,7
1758,7
716,1
943,3
1759,7
1625,7
1775,7
1494,7
1241,7
314,0
761,1
1050,7
941,3
1315,7
431,0
464,0
2016,7
1509,7
1831,7
1868,7
1290,7
578,1
565,1
1032,7
362,0
1786,7
877,2
976,4
1630,7
1174,7
1773,7
1207,7
153,0
536,1
776,2
86,0
1023,7
1133,7
1275,7
947,3
1600,7
165,0
1632,7
1658,7
218,0
1339,7
377,0
906,3
1755,7
1348,7
150,0
665,1
1248,7
1866,7
1199,7
1191,7
475,0
126,0
502,0
799,2
1514,7
1127,7
1419,7
1018,7
275,0
176,0
1674,7
1010,7
1764,7
1162,7
1446,7
701,1
1303,7
824,2
536,1
1141,7
773,2
401,0
13,0
1752,7
1345,7
1785,7
1240,7
165,0
1253,7
777,2
1839,7
1375,7
1086,7
563,1
1570,7
2022,7
802,2
1303,7
37,0
715,1
976,4
1973,7
1120,7
1535,7
1660,7
1921,7
927,3
1628,7
1188,7
386,0
915,3
1231,7
1810,7
990,5
1740,7
67,0
244,0
215,0
1441,7
1858,7
159,0
1029,7
107,0
1030,7
711,1
1462,7
459,0
17,0
1900,7
938,3
108,0
699,1
145,0
485,0
636,1
213,0
462,0
582,1
587,1
658,1
1277,7
1400,7
718,1
2026,7
1009,6
1096,7
1157,7
832,2
171,0
1261,7
1788,7
1473,7
1467,7
1179,7
354,0
203,0
1700,7
733,1
1297,7
1037,7
1159,7
383,0
1884,7
69,0
1623,7
330,0
1313,7
879,2
1165,7
469,0
371,0
1023,7
2011,7
150,0
585,1
1549,7
1971,7
452,0
430,0
1716,7
323,0
1066,7
1984,7
1974,7
408,0
2013,7
533,1
1855,7
1483,7
1747,7
1869,7
1544,7
668,1
1465,7
622,1
85,0
433,0
736,1
90,0
1322,7
1450,7
275,0
762,1
482,0
1898,7
1025,7
245,0
1951,7
1690,7
1142,7
1676,7
882,2
1298,7
766,1
1031,7
441,0
220,0
122,0
52,0
337,0
723,1
1343,7
517,1
821,2
76,0
153,0
708,1
1992,7
1297,7
1076,7
870,2
907,3
2022,7
173,0
651,1
540,1
1820,7
680,1
1573,7
1906,7
1070,7
536,1
879,2
1216,7
1337,7
2044,7
406,0
43,0
262,0
410,0
2002,7
1109,7
1726,7
864,2
1498,7
1809,7
1223,7
230,0
1636,7
1262,7
794,2
776,2
1586,7
508,0
1123,7
256,0
1869,7
1843,7
1660,7
1383,7
1927,7
1787,7
1613,7
1111,7
733,1
729,1
1269,7
1149,7
1626,7
2034,7
1024,7
451,0
1560,7
2,0
1235,7
1336,7
381,0
159,0
990,5
847,2
867,2
779,2
759,1
1780,7
196,0
914,3
1846,7
1525,7
1944,7
81,0
1532,7
298,0
268,0
1180,7
572,1
313,0
1478,7
1900,7
1778,7
1858,7
209,0
319,0
1457,7
1979,7
1525,7
1910,7
105,0
1189,7
672,1
429,0
1041,7
967,4
1306,7
2013,7
1705,7
1290,7
1200,7
1740,7
1532,7
1255,7
1695,7
841,2
1487,7
1805,7
1763,7
993,5
955,3
1402,7
441,0
1059,7
1179,7
276,0
641,1
1106,7
910,3
362,0
1745,7
1081,7
1213,7
648,1
233,0
23,0
1699,7
239,0
854,2
792,2
860,2
1394,7
137,0
856,2
104,0
1154,7
1066,7
151,0
1714,7
1661,7
356,0
1990,7
1558,7
245,0
271,0
800,2
1904,7
871,2
1128,7
56,0
1582,7
1210,7
1343,7
828,2
1731,7
486,0
737,1
265,0
430,0
368,0
909,3
2029,7
950,3
789,2
1366,7
467,0
727,1
1705,7
1604,7
355,0
1219,7
352,0
776,2
1782,7
1849,7
1278,7
1318,7
387,0
1107,7
253,0
1391,7
908,3
1241,7
637,1
1456,7
990,5
248,0
1290,7
1259,7
1597,7
1074,7
870,2
1038,7
139,0
1067,7
1337,7
1535,7
1418,7
738,1
1107,7
1263,7
1922,7
1107,7
558,1
86,0
525,1
1213,7
1228,7
651,1
1001,5
221,0
137,0
732,1
1856,7
796,2
843,2
289,0
235,0
308,0
1191,7
560,1
1347,7
1066,7
1464,7
308,0
926,3
334,0
802,2
195,0
64,0
1521,7
881,2
2003,7
1913,7
181,0
1051,7
473,0
989,5
768,2
2004,7
1842,7
1262,7
690,1
332,0
707,1
854,2
93,0
1636,7
978,4
930,3
124,0
248,0
1943,7
189,0
1689,7
898,3
1173,7
980,4
38,0
442,0
681,1
2027,7
457,0
1742,7
1524,7
1152,7
1301,7
1334,7
14,0
940,3
1588,7
1584,7
675,1
1460,7
205,0
444,0
122,0
1450,7
361,0
664,1
1526,7
178,0
1237,7
1254,7
179,0
935,3
418,0
373,0
1594,7
351,0
122,0
812,2
1264,7
1658,7
1828,7
2034,7
1887,7
1664,7
1860,7
648,1
345,0
376,0
1391,7
1789,7
49,0
93,0
1752,7
38,0
775,2
687,1
1031,7
288,0
1637,7
1858,7
1299,7
807,2
1718,7
1683,7
151,0
1333,7
1994,7
1398,7
297,0
139,0
1157,7
917,3
1596,7
773,2
226,0
539,1
1168,7
1596,7
504,0
1083,7
1986,7
194,0
806,2
1171,7
635,1
1355,7
1431,7
50,0
1164,7
646,1
1868,7
493,0
1710,7
1376,7
354,0
1776,7
522,1
1729,7
450,0
2007,7
1655,7
1395,7
879,2
95,0
1381,7
1195,7
440,0
679,1
143,0
1981,7
1520,7
552,1
838,2
972,4
1276,7
1545,7
685,1
263,0
492,0
541,1
1388,7
1416,7
1251,7
456,0
1428,7
1354,7
510,0
74,0
2017,7
975,4
674,1
1608,7
614,1
1448,7
1097,7
1337,7
407,0
496,0
833,2
1591,7
1529,7
1494,7
1283,7
755,1
1586,7
1686,7
1416,7
1276,7
265,0
243,0
1235,7
312,0
203,0
2036,7
1564,7
865,2
1528,7
2000,7
70,0
1930,7
359,0
1332,7
35,0
1564,7
1790,7
1212,7
1965,7
388,0
262,0
546,1
687,1
921,3
372,0
731,1
164,0
1038,7
492,0
1062,7
1330,7
179,0
1310,7
258,0
1170,7
1004,6
1039,7
400,0
1877,7
1478,7
40,0
562,1
348,0
59,0
1888,7
1602,7
616,1
1970,7
680,1
1968,7
936,3
1377,7
1969,7
692,1
1209,7
599,1
1639,7
709,1
994,5
1773,7
22,0
1137,7
291,0
1030,7
450,0
1577,7
346,0
260,0
1397,7
249,0
1805,7
895,3
1628,7
299,0
188,0
973,4
534,1
1578,7
301,0
1017,7
1660,7
148,0
1328,7
1397,7
1524,7
1317,7
848,2
1211,7
1489,7
853,2
1377,7
329,0
